ProductNo,ProductName,TotalRevenue,TotalQuantity,Category,RevenuePct
21704,Bag 250g Swirly Marbles,55885.67,5121,A - Best Sellers (Top 80% Revenue),0.09206014131120425
21976,Pack Of 60 Mushroom Cake Cases,55708.78,5200,A - Best Sellers (Top 80% Revenue),0.0917687514361873
23296,Set Of 6 Tea Time Baking Cases,55607.729999999996,4963,A - Best Sellers (Top 80% Revenue),0.09160229235500428
10133,Colouring Pencils Brown Tube,55471.14,5098,A - Best Sellers (Top 80% Revenue),0.09137728843715384
22030,Swallows Greeting Card,55346.549999999996,5515,A - Best Sellers (Top 80% Revenue),0.0911720520499733
84997C,Childrens Cutlery Polkadot Blue,55303.69,4044,A - Best Sellers (Top 80% Revenue),0.09110144901959723
22620,4 Traditional Spinning Tops,55248.74,4894,A - Best Sellers (Top 80% Revenue),0.09101093020207118
21967,Pack Of 12 Skull Tissues,55243.52,5269,A - Best Sellers (Top 80% Revenue),0.09100233132622976
22704,Wrap Red Apples,55096.29,5253,A - Best Sellers (Top 80% Revenue),0.09075980019785199
23144,Zinc T-Light Holder Stars Small,55077.88,5065,A - Best Sellers (Top 80% Revenue),0.09072947351121585
21136,Painted Metal Pears Assorted,55031.51,4701,A - Best Sellers (Top 80% Revenue),0.09065308847811882
23233,Wrap Poppies Design,54889.0,5175,A - Best Sellers (Top 80% Revenue),0.0904183325784712
22633,Hand Warmer Union Jack,54867.55,4783,A - Best Sellers (Top 80% Revenue),0.09038299811739871
21479,White Skull Hot Water Bottle,54857.29,3840,A - Best Sellers (Top 80% Revenue),0.09036609687867592
85175,Cacti T-Light Candles,54837.2,5161,A - Best Sellers (Top 80% Revenue),0.09033300273774601
22041,"Record Frame 7"" Single Size",54654.01,4344,A - Best Sellers (Top 80% Revenue),0.09003123490912734
84949,Silver Hanging T-Light Holder,54310.12,4801,A - Best Sellers (Top 80% Revenue),0.0894647468989539
23321,Small White Heart Of Wicker,54091.22,4699,A - Best Sellers (Top 80% Revenue),0.08910415419364996
22579,Wooden Tree Christmas Scandinavian,53958.3,5107,A - Best Sellers (Top 80% Revenue),0.08888519584559607
23285,Pink Vintage Spot Beaker,53895.12,4807,A - Best Sellers (Top 80% Revenue),0.0887811197966189
22557,Plasters In Tin Vintage Paisley,53892.97,4706,A - Best Sellers (Top 80% Revenue),0.08877757811404055
22970,London Bus Coffee Mug,53759.65,4367,A - Best Sellers (Top 80% Revenue),0.08855796084829765
21523,Doormat Fancy Font Home Sweet Home,53726.200000000004,3230,A - Best Sellers (Top 80% Revenue),0.08850285885655522
20718,Red Retrospot Shopper Bag,53081.53,4749,A - Best Sellers (Top 80% Revenue),0.08744089769014005
84596B,Small Dolly Mix Design Orange Bowl,53077.29,5054,A - Best Sellers (Top 80% Revenue),0.08743391316263666
22385,Jumbo Bag Spaceboy Design,52926.520000000004,8621,A - Best Sellers (Top 80% Revenue),0.08718555061271126
22608,Pens Assorted Funky Jeweled,52909.72,5244,A - Best Sellers (Top 80% Revenue),0.08715787606977335
22087,Paper Bunting White Lace,52893.88,4066,A - Best Sellers (Top 80% Revenue),0.08713178292928905
23173,Regency Teapot Roses,52814.94,2769,A - Best Sellers (Top 80% Revenue),0.08700174552336538
21621,Vintage Union Jack Bunting,52805.39,2783,A - Best Sellers (Top 80% Revenue),0.08698601386354056
22161,Heart Decoration Rustic Hanging,52684.26,5088,A - Best Sellers (Top 80% Revenue),0.08678647711436988
21936,Red Retrospot Picnic Bag,52439.93,3986,A - Best Sellers (Top 80% Revenue),0.0863839937169879
22632,Hand Warmer Red Retrospot,52174.270000000004,4480,A - Best Sellers (Top 80% Revenue),0.08594637353384017
22333,Retrospot Party Bag + Sticker Set,51972.78,4422,A - Best Sellers (Top 80% Revenue),0.08561446022094985
23288,Green Vintage Spot Beaker,51798.34,4625,A - Best Sellers (Top 80% Revenue),0.085327106216778
82582,Area Patrolled Metal Sign,51519.44,4364,A - Best Sellers (Top 80% Revenue),0.08486767585812445
84375,Set Of 20 Kids Cookie Cutters,51412.780000000006,4269,A - Best Sellers (Top 80% Revenue),0.08469197545635325
21314,Small Glass Heart Trinket Pot,51349.69,4247,A - Best Sellers (Top 80% Revenue),0.0845880476638561
21485,Retrospot Heart Hot Water Bottle,51295.98,3524,A - Best Sellers (Top 80% Revenue),0.08449957149116595
23297,Set 40 Heart Shape Petit Four Cases,51071.18,4303,A - Best Sellers (Top 80% Revenue),0.08412925974994931
21506,Fancy Font Birthday Card,50957.729999999996,4942,A - Best Sellers (Top 80% Revenue),0.08394237422040736
21811,Hanging Heart With Bell,50777.65,4692,A - Best Sellers (Top 80% Revenue),0.08364572947682064
21670,Blue Spot Ceramic Drawer Knob,50572.1,4366,A - Best Sellers (Top 80% Revenue),0.08330712814938701
21673,White Spot Blue Ceramic Drawer Knob,50562.119999999995,4396,A - Best Sellers (Top 80% Revenue),0.08329068815304652
84988,Set Of 72 Pink Heart Paper Doilies,50482.27,4307,A - Best Sellers (Top 80% Revenue),0.08315915170938036
21169,You're Confusing Me Metal Sign,50161.369999999995,4364,A - Best Sellers (Top 80% Revenue),0.08263053499338206
21671,Red Spot Ceramic Drawer Knob,50158.24999999999,4390,A - Best Sellers (Top 80% Revenue),0.08262539543540787
22536,Magic Drawing Slate Purdey,50154.59,4766,A - Best Sellers (Top 80% Revenue),0.08261936633855355
23005,Travel Card Wallet I Love London,50063.06,4776,A - Best Sellers (Top 80% Revenue),0.08246858949836867
22996,Travel Card Wallet Vintage Ticket,50027.32,4805,A - Best Sellers (Top 80% Revenue),0.08240971520285674
62018,Sombrero,49934.23,4415,A - Best Sellers (Top 80% Revenue),0.08225636858368479
16237,Sleeping Cat Erasers,49385.96,4902,A - Best Sellers (Top 80% Revenue),0.08135320658031801
85150,Ladies & Gentlemen Metal Sign,49269.04,4008,A - Best Sellers (Top 80% Revenue),0.08116060493982402
21559,Strawberry Lunch Box With Cutlery,49234.75,3912,A - Best Sellers (Top 80% Revenue),0.0811041192209347
22553,Plasters In Tin Skulls,49051.95,4269,A - Best Sellers (Top 80% Revenue),0.08080299383706281
21174,Pottering In The Shed Metal Sign,48339.93,4176,A - Best Sellers (Top 80% Revenue),0.07963008740476266
21165,Beware Of The Cat Metal Sign,48253.49,4155,A - Best Sellers (Top 80% Revenue),0.07948769529217027
22835,Hot Water Bottle I Am So Poorly,47997.76,3430,A - Best Sellers (Top 80% Revenue),0.0790664327406519
21916,Set 12 Retro White Chalk Sticks,47959.2,4548,A - Best Sellers (Top 80% Revenue),0.07900291307543253
23294,Set Of 6 Snack Loaf Baking Cases,47937.24,4417,A - Best Sellers (Top 80% Revenue),0.07896673849430656
22959,Wrap Christmas Village,47653.94,4901,A - Best Sellers (Top 80% Revenue),0.07850006004107402
22710,Wrap I Love London,47546.68,4526,A - Best Sellers (Top 80% Revenue),0.07832337126276932
22908,Pack Of 20 Napkins Red Apples,47508.11,4361,A - Best Sellers (Top 80% Revenue),0.07825983512460773
22297,Heart Ivory Trellis Small,47495.03999999999,4164,A - Best Sellers (Top 80% Revenue),0.07823830498911971
22144,Christmas Craft Little Friends,47341.92,4064,A - Best Sellers (Top 80% Revenue),0.07798607129777146
22979,Pantry Washing Up Brush,47297.53,4091,A - Best Sellers (Top 80% Revenue),0.07791294790723494
22053,Empire Design Rosette,47195.68,4244,A - Best Sellers (Top 80% Revenue),0.07774517099067393
23207,Lunch Bag Alphabet Design,46869.42,7790,A - Best Sellers (Top 80% Revenue),0.07720772477764305
22534,Magic Drawing Slate Spaceboy,46837.75,4472,A - Best Sellers (Top 80% Revenue),0.07715555496961668
22991,Giraffe Wooden Ruler,46765.11,3894,A - Best Sellers (Top 80% Revenue),0.07703589551729471
22568,Feltcraft Cushion Owl,46612.26,3369,A - Best Sellers (Top 80% Revenue),0.07678410659538651
79000,Moroccan Tea Glass,46375.28,4186,A - Best Sellers (Top 80% Revenue),0.07639373081053988
22027,Tea Party Birthday Card,46217.34,4377,A - Best Sellers (Top 80% Revenue),0.07613355716103919
22712,Card Dolly Girl,46194.57,4482,A - Best Sellers (Top 80% Revenue),0.076096048271593
84029G,Knitted Union Flag Hot Water Bottle,46103.65,3255,A - Best Sellers (Top 80% Revenue),0.07594627628088386
23103,Jingle Bell Heart Decoration,46015.24,4072,A - Best Sellers (Top 80% Revenue),0.07580063899867316
22219,Lovebird Hanging Decoration White,45903.07,4133,A - Best Sellers (Top 80% Revenue),0.07561586200573601
21154,Red Retrospot Oven Glove,45822.54,4003,A - Best Sellers (Top 80% Revenue),0.07548320540199857
21124,Set/10 Blue Polkadot Party Candles,45789.99,4015,A - Best Sellers (Top 80% Revenue),0.07542958597505639
16169E,Wrap 50'S Christmas,45420.35,4538,A - Best Sellers (Top 80% Revenue),0.07482068013865373
22544,Mini Jigsaw Spaceboy,45386.27,4520,A - Best Sellers (Top 80% Revenue),0.07476454035155113
23439,Hand Warmer Red Love Heart,45326.36,3941,A - Best Sellers (Top 80% Revenue),0.07466585095468152
20992,Jazz Hearts Purse Notebook,45123.590000000004,4439,A - Best Sellers (Top 80% Revenue),0.07433182910518642
22646,Ceramic Strawberry Cake Money Bank,44795.26,4155,A - Best Sellers (Top 80% Revenue),0.07379097299311499
21754,Home Building Block Word,44776.73,2786,A - Best Sellers (Top 80% Revenue),0.07376044863117216
23172,Regency Tea Plate Pink,44723.58,3854,A - Best Sellers (Top 80% Revenue),0.07367289494324661
21390,Filigris Heart With Butterfly,44664.649999999994,3906,A - Best Sellers (Top 80% Revenue),0.07357581989471502
20973,12 Pencil Small Tube Woodland,44554.34,4469,A - Best Sellers (Top 80% Revenue),0.07339410686903172
23318,Box Of 6 Mini Vintage Crackers,44506.22,3768,A - Best Sellers (Top 80% Revenue),0.07331483907104533
22158,3 Hearts Hanging Decoration Rustic,44443.89,3447,A - Best Sellers (Top 80% Revenue),0.07321216322215728
22338,Star Decoration Painted Zinc,44388.04,4666,A - Best Sellers (Top 80% Revenue),0.07312016183983099
21908,Chocolate This Way Metal Sign,44335.91,3730,A - Best Sellers (Top 80% Revenue),0.07303428839201237
22348,Tea Bag Plate Red Retrospot,44276.27,4067,A - Best Sellers (Top 80% Revenue),0.07293604376458283
22772,Pink Drawer Knob Acrylic Edwardian,44222.909999999996,3866,A - Best Sellers (Top 80% Revenue),0.07284814414487055
22367,Childrens Apron Spaceboy Design,44146.13,3749,A - Best Sellers (Top 80% Revenue),0.07272166489446746
22631,Circus Parade Lunch Box,43970.74,3666,A - Best Sellers (Top 80% Revenue),0.07243274596078425
21917,Set 12 Kids White Chalk Sticks,43943.33,4156,A - Best Sellers (Top 80% Revenue),0.07238759362614569
23319,Box Of 6 Mini 50'S Crackers,43712.69,3657,A - Best Sellers (Top 80% Revenue),0.0720076616866697
23200,Jumbo Bag Pears,43534.94,7069,A - Best Sellers (Top 80% Revenue),0.07171485513862139
21238,Red Retrospot Cup,43477.35,3950,A - Best Sellers (Top 80% Revenue),0.07161998746434796
23174,Regency Sugar Bowl Green,43341.38,3050,A - Best Sellers (Top 80% Revenue),0.07139600486891545
22507,Memo Board Retrospot Design,43292.99,2926,A - Best Sellers (Top 80% Revenue),0.07131629230148898
22986,Wrap Gingham Rose,43204.65,4105,A - Best Sellers (Top 80% Revenue),0.07117077032987386
22766,Photo Frame Cornice,43181.76,3296,A - Best Sellers (Top 80% Revenue),0.07113306376512096
22962,Jam Jar With Pink Lid,42988.89,3901,A - Best Sellers (Top 80% Revenue),0.07081535012842856
22491,Pack Of 12 Coloured Pencils,42827.09,3905,A - Best Sellers (Top 80% Revenue),0.07054881792322902
16161U,Wrap Suki And Friends,42760.0,4075,A - Best Sellers (Top 80% Revenue),0.07043830095384192
21481,Fawn Blue Hot Water Bottle,42724.82,3278,A - Best Sellers (Top 80% Revenue),0.07038034914309457
21385,Ivory Hanging Decoration Heart,42686.07,3875,A - Best Sellers (Top 80% Revenue),0.07031651649197293
22570,Feltcraft Cushion Rabbit,42639.450000000004,3052,A - Best Sellers (Top 80% Revenue),0.07023971963532027
23493,Vintage Doily Travel Sewing Kit,42576.31,3860,A - Best Sellers (Top 80% Revenue),0.07013570947811198
21986,Pack Of 12 Pink Polkadot Tissues,42573.03,4063,A - Best Sellers (Top 80% Revenue),0.07013030635306221
21876,Pottering Mug,42474.46,3780,A - Best Sellers (Top 80% Revenue),0.06996793256155098
21430,Set/3 Red Gingham Rose Storage Box,42419.22,3038,A - Best Sellers (Top 80% Revenue),0.06987693602870042
23353,6 Gift Tags Vintage Christmas,42380.149999999994,4009,A - Best Sellers (Top 80% Revenue),0.06981257624342757
22113,Grey Heart Hot Water Bottle,42349.17,3124,A - Best Sellers (Top 80% Revenue),0.06976154306841471
20979,36 Pencils Tube Red Retrospot,42220.67,3734,A - Best Sellers (Top 80% Revenue),0.06954986576082424
22381,Toy Tidy Pink Polkadot,42156.520000000004,3429,A - Best Sellers (Top 80% Revenue),0.06944419183645127
23263,Set Of 3 Wooden Heart Decorations,42058.49,3846,A - Best Sellers (Top 80% Revenue),0.06928270758382016
17084R,Assorted Incense Pack,41878.8,4032,A - Best Sellers (Top 80% Revenue),0.06898670528498024
21098,Christmas Toilet Roll,41805.07,3727,A - Best Sellers (Top 80% Revenue),0.06886525028195575
22734,Set Of 6 Ribbons Vintage Christmas,41779.04,3269,A - Best Sellers (Top 80% Revenue),0.06882237121334424
23175,Regency Milk Jug Pink,41574.92,3148,A - Best Sellers (Top 80% Revenue),0.06848612551664876
23182,Toilet Sign Occupied Or Vacant,41568.78999999999,3750,A - Best Sellers (Top 80% Revenue),0.06847602760306486
20677,Pink Polkadot Bowl,41510.77,3668,A - Best Sellers (Top 80% Revenue),0.06838045159227578
23313,Vintage Christmas Bunting,41302.07,2973,A - Best Sellers (Top 80% Revenue),0.06803666128804128
21394,Red Polkadot Beaker,41261.07,3865,A - Best Sellers (Top 80% Revenue),0.06796912222491903
23166,Medium Ceramic Top Storage Jar,41133.68,3752,A - Best Sellers (Top 80% Revenue),0.06775927341391552
21155,Red Retrospot Peg Bag,40850.0,3152,A - Best Sellers (Top 80% Revenue),0.06729196898887843
82581,Toilet Metal Sign,40652.96,3828,A - Best Sellers (Top 80% Revenue),0.06696738613527822
23192,Bundle Of 3 Alphabet Exercise Books,40566.65,3496,A - Best Sellers (Top 80% Revenue),0.06682520817093478
22037,Robot Birthday Card,40509.08,3948,A - Best Sellers (Top 80% Revenue),0.0667303734425458
23378,Pack Of 12 50'S Christmas Tissues,40406.79,3943,A - Best Sellers (Top 80% Revenue),0.06656187171652689
20984,12 Pencils Tall Tube Posy,40286.26,3812,A - Best Sellers (Top 80% Revenue),0.0663633233438897
21172,Party Metal Sign,40215.54,3478,A - Best Sellers (Top 80% Revenue),0.06624682669647491
22662,Lunch Bag Dolly Girl Design,40065.08,6701,A - Best Sellers (Top 80% Revenue),0.06599897480775849
22985,Wrap Billboard Fonts Design,39963.26,3782,A - Best Sellers (Top 80% Revenue),0.06583124731002414
22413,Metal Sign Take It Or Leave It,39954.46,3770,A - Best Sellers (Top 80% Revenue),0.0658167511208662
22816,Card Motorbike Santa,39812.46,3982,A - Best Sellers (Top 80% Revenue),0.06558283534127206
23354,6 Gift Tags 50'S Christmas,39760.24,3751,A - Best Sellers (Top 80% Revenue),0.0654968136369734
47566B,Tea Time Party Bunting,39696.08,2581,A - Best Sellers (Top 80% Revenue),0.0653911232396582
23215,Jingle Bell Heart Antique Silver,39546.31,3408,A - Best Sellers (Top 80% Revenue),0.06514440798395528
21509,Cowboys And Indians Birthday Card,39444.79,3738,A - Best Sellers (Top 80% Revenue),0.06497717467448769
21240,Blue Polkadot Cup,39349.259999999995,3556,A - Best Sellers (Top 80% Revenue),0.06481980865741284
23275,Set Of 3 Hanging Owls Ollie Beak,39348.92,3737,A - Best Sellers (Top 80% Revenue),0.0648192485773772
51014A,Feather Pen Hot Pink,39199.78,3847,A - Best Sellers (Top 80% Revenue),0.06457357111703445
22730,Alarm Clock Bakelike Ivory,39185.5,2878,A - Best Sellers (Top 80% Revenue),0.06455004775553723
47591D,Pink Fairy Cake Childrens Apron,39176.02,3328,A - Best Sellers (Top 80% Revenue),0.06453443140630799
22352,Lunch Box With Cutlery Retrospot,39065.67,3084,A - Best Sellers (Top 80% Revenue),0.06435265248885579
23503,Playing Cards Keep Calm & Carry On,38951.14,3599,A - Best Sellers (Top 80% Revenue),0.06416398788155354
85066,Cream Sweetheart Mini Chest,38854.46,1786,A - Best Sellers (Top 80% Revenue),0.06400472747612283
23188,Vintage 2 Metre Folding Ruler,38805.92,3465,A - Best Sellers (Top 80% Revenue),0.06392476781456297
21242,Red Retrospot Plate,38802.48,3365,A - Best Sellers (Top 80% Revenue),0.06391910112243761
23322,Large White Heart Of Wicker,38775.08,3073,A - Best Sellers (Top 80% Revenue),0.06387396526074127
84950,Assorted Colour T-Light Holder,38751.54,3619,A - Best Sellers (Top 80% Revenue),0.06383518795474376
22569,Feltcraft Cushion Butterfly,38716.590000000004,2765,A - Best Sellers (Top 80% Revenue),0.0637776150216676
84596F,Small Marshmallows Pink Bowl,38702.96,3710,A - Best Sellers (Top 80% Revenue),0.063755162401415
21935,Suki Shoulder Bag,38549.659999999996,3348,A - Best Sellers (Top 80% Revenue),0.06350263219710667
21843,Red Retrospot Cake Stand,38544.52,2013,A - Best Sellers (Top 80% Revenue),0.06349416510480305
16218,Cartoon Pencil Sharpeners,38423.26,3816,A - Best Sellers (Top 80% Revenue),0.06329441420738345
23343,Jumbo Bag Vintage Christmas,38270.17,6034,A - Best Sellers (Top 80% Revenue),0.06304222993486183
82486,3 Drawer Antique White Wood Cabinet,38240.07,2124,A - Best Sellers (Top 80% Revenue),0.06299264637876477
23208,Lunch Bag Vintage Leaf Design,38176.01,6336,A - Best Sellers (Top 80% Revenue),0.06288712071087181
82483,Wood 2 Drawer Cabinet White Finish,38007.33,2401,A - Best Sellers (Top 80% Revenue),0.06260925512142153
22174,Photo Cube,37821.48,3219,A - Best Sellers (Top 80% Revenue),0.062303105490171026
84050,Pink Heart Shape Egg Frying Pan,37762.81,3212,A - Best Sellers (Top 80% Revenue),0.06220645873813729
23351,Roll Wrap 50'S Christmas,37704.229999999996,3514,A - Best Sellers (Top 80% Revenue),0.0621099602425836
22464,Hanging Metal Heart Lantern,37692.75,3408,A - Best Sellers (Top 80% Revenue),0.06209104930490938
22655,Vintage Red Kitchen Cabinet,37521.36,60,A - Best Sellers (Top 80% Revenue),0.061808719548116134
22989,Set 2 Pantry Design Tea Towels,37404.11,2807,A - Best Sellers (Top 80% Revenue),0.06161557430052871
21156,Retrospot Childrens Apron,37267.09,3171,A - Best Sellers (Top 80% Revenue),0.061389862046162584
23198,Pantry Magnetic Shopping List,37015.369999999995,3294,A - Best Sellers (Top 80% Revenue),0.0609752051444764
22713,Card I Love London,36999.22,3500,A - Best Sellers (Top 80% Revenue),0.06094860134278313
22488,Natural Slate Rectangle Chalkboard,36946.58,3151,A - Best Sellers (Top 80% Revenue),0.06086188777491105
84997A,Childrens Cutlery Polkadot Green,36906.31,2667,A - Best Sellers (Top 80% Revenue),0.06079555123657121
22296,Heart Ivory Trellis Large,36902.74,3156,A - Best Sellers (Top 80% Revenue),0.06078967039619691
22920,Herb Marker Basil,36890.770000000004,3426,A - Best Sellers (Top 80% Revenue),0.06076995228435367
21984,Pack Of 12 Pink Paisley Tissues,36800.14,3507,A - Best Sellers (Top 80% Revenue),0.060620658008969035
22154,Angel Decoration 3 Buttons,36751.53,3645,A - Best Sellers (Top 80% Revenue),0.060540583036813596
22804,Pink Hanging Heart T-Light Holder,36670.7,3132,A - Best Sellers (Top 80% Revenue),0.060407432244809406
22714,Card Birthday Cowboy,36646.34,3471,A - Best Sellers (Top 80% Revenue),0.060367304157549456
